id,EAP,HPL,MWS
id13185,0.008,0.984,0.008
id27091,0.849,0.046,0.105
id21817,0.388,0.022,0.589
id21912,0.827,0.119,0.054
id24163,0.158,0.068,0.775
id12484,0.004,0.008,0.988
id15799,0.464,0.471,0.065
id22315,0.075,0.919,0.005
id02608,0.021,0.863,0.117
id10057,0.988,0.006,0.006
id01709,0.841,0.015,0.144
id11153,0.162,0.820,0.018
id25154,0.349,0.629,0.022
id18207,0.423,0.464,0.113
id03370,0.002,0.988,0.010
id26760,0.813,0.027,0.160
id15099,0.979,0.009,0.012
id16341,0.022,0.200,0.777
id15572,0.823,0.063,0.114
id24901,0.996,0.003,0.001
id04528,0.985,0.012,0.003
id26507,0.000,0.000,1.000
id26687,0.888,0.022,0.090
id27819,0.206,0.019,0.775
id17610,0.044,0.954,0.002
id03373,0.619,0.305,0.076
id05881,0.073,0.008,0.919
id15875,0.020,0.080,0.900
id18400,0.974,0.022,0.004
id23596,0.010,0.016,0.974
id07006,0.001,0.999,0.000
id25134,0.003,0.990,0.007
id17393,0.934,0.056,0.010
id20155,0.137,0.854,0.009
id09536,0.057,0.873,0.070
id09155,0.259,0.724,0.017
id26482,0.981,0.017,0.002
id17001,0.107,0.702,0.191
id08134,0.397,0.057,0.547
id10174,0.763,0.211,0.025
id04760,0.137,0.435,0.428
id04941,0.829,0.120,0.052
id01339,0.970,0.010,0.020
id24710,0.159,0.127,0.714
id20408,0.638,0.205,0.158
id04028,0.204,0.226,0.570
id07153,0.156,0.005,0.839
id20098,0.232,0.691,0.078
id24146,0.246,0.023,0.731
id06276,0.806,0.057,0.137
id18978,0.576,0.351,0.073
id04247,0.683,0.011,0.307
id02020,0.018,0.944,0.038
id14299,0.035,0.026,0.938
id27255,0.347,0.478,0.176
id05751,0.025,0.012,0.962
id09428,0.997,0.000,0.003
id06941,0.862,0.117,0.021
id25678,0.032,0.003,0.965
id27425,0.962,0.030,0.008
id12619,0.147,0.852,0.001
id00530,0.108,0.009,0.882
id14683,0.940,0.052,0.008
id14618,0.000,0.992,0.008
id07599,0.987,0.002,0.011
id02786,0.975,0.007,0.017
id21563,0.849,0.069,0.082
id26412,0.088,0.022,0.889
id18320,0.283,0.639,0.078
id02043,0.566,0.064,0.370
id03179,0.436,0.400,0.164
id17256,0.469,0.481,0.050
id07435,0.049,0.092,0.859
id17659,0.671,0.140,0.189
id06828,0.235,0.763,0.002
id18636,0.018,0.004,0.978
id05216,0.473,0.003,0.524
id23156,0.649,0.244,0.107
id23861,0.949,0.046,0.006
id21416,0.578,0.008,0.414
id02763,0.886,0.024,0.090
id12625,0.005,0.023,0.972
id08033,0.132,0.019,0.849
id24105,0.457,0.411,0.131
id09295,0.989,0.005,0.005
id22062,0.162,0.801,0.038
id21044,0.985,0.004,0.011
id17419,0.718,0.033,0.249
id10969,0.870,0.073,0.056
id23066,0.172,0.118,0.710
id25667,0.994,0.001,0.006
id14534,0.717,0.061,0.223
id26645,0.011,0.963,0.025
id03965,0.077,0.000,0.923
id25956,0.969,0.006,0.025
id23707,0.997,0.001,0.002
id18026,0.855,0.090,0.055
id10767,0.016,0.976,0.008
id18802,0.887,0.086,0.027
id02940,0.108,0.783,0.109
id13403,0.915,0.058,0.028
id10201,0.002,0.993,0.005
id15333,0.010,0.004,0.986
id25619,0.037,0.019,0.943
id18506,0.063,0.934,0.003
id09835,0.129,0.658,0.213
id14828,0.750,0.204,0.047
id26816,0.002,0.940,0.058
id26134,0.330,0.575,0.096
id25064,0.742,0.047,0.211
id14254,0.547,0.075,0.378
id09352,0.127,0.636,0.237
id21495,0.842,0.060,0.099
id15349,0.029,0.049,0.923
id06759,0.027,0.955,0.018
id20876,0.206,0.014,0.780
id14644,0.872,0.081,0.047
id16927,0.028,0.011,0.960
id00417,0.547,0.312,0.141
id18892,0.653,0.163,0.184
id17500,0.024,0.967,0.009
id17676,0.128,0.731,0.141
id03378,1.000,0.000,0.000
id26891,0.524,0.022,0.454
id15609,0.966,0.033,0.001
id11270,0.801,0.057,0.142
id01141,0.014,0.032,0.954
id18738,0.445,0.025,0.530
id23964,0.070,0.026,0.904
id08032,0.755,0.012,0.233
id10410,0.089,0.563,0.348
id15738,0.856,0.129,0.015
id22293,0.205,0.009,0.786
id23174,0.582,0.339,0.078
id13041,0.016,0.948,0.036
id18377,0.046,0.008,0.947
id24269,0.233,0.751,0.015
id19445,0.109,0.855,0.037
id16449,0.120,0.791,0.089
id11857,0.229,0.379,0.392
id14929,0.098,0.835,0.067
id16029,0.199,0.073,0.728
id09091,0.985,0.009,0.006
id14431,0.153,0.643,0.204
id15857,0.500,0.222,0.279
id26177,0.411,0.144,0.445
id07001,0.027,0.431,0.541
id00626,0.268,0.040,0.692
id25160,0.424,0.334,0.241
id21474,0.006,0.007,0.987
id03155,0.999,0.000,0.000
id11858,0.039,0.032,0.929
id12413,0.004,0.996,0.000
id25656,0.017,0.949,0.035
id24322,0.833,0.069,0.098
id20603,0.773,0.170,0.058
id06878,0.985,0.008,0.007
id03535,0.868,0.116,0.016
id11831,0.979,0.005,0.015
id24685,0.949,0.015,0.036
id10426,0.069,0.066,0.865
id09024,0.119,0.878,0.003
id09728,0.175,0.024,0.802
id01065,0.030,0.967,0.004
id14005,0.640,0.267,0.093
id18534,0.002,0.000,0.997
id19862,0.164,0.477,0.359
id14707,0.910,0.082,0.008
id02248,0.289,0.608,0.103
id20494,0.364,0.066,0.570
id27072,0.994,0.005,0.001
id20587,0.156,0.600,0.244
id24134,0.009,0.001,0.990
id22696,0.048,0.023,0.929
id23757,0.627,0.035,0.339
id18828,0.979,0.017,0.004
id14040,0.132,0.054,0.814
id09385,0.642,0.081,0.276
id16005,0.099,0.836,0.065
id12467,0.553,0.027,0.420
id16209,0.800,0.187,0.013
id01621,0.032,0.966,0.002
id18081,0.102,0.110,0.788
id06667,0.071,0.007,0.922
id07436,0.022,0.001,0.977
id19498,0.106,0.858,0.036
id12123,0.958,0.029,0.013
id17082,0.784,0.077,0.139
id00313,0.337,0.636,0.027
id14281,0.369,0.103,0.528
id14755,0.321,0.082,0.597
id17484,0.725,0.083,0.192
id00111,0.007,0.989,0.005
id16542,0.109,0.824,0.067
id00458,0.884,0.013,0.103
id07682,0.049,0.778,0.173
id02041,0.169,0.752,0.079
id26070,0.105,0.031,0.864
id05271,0.502,0.378,0.121
id18107,0.982,0.003,0.015
id01170,0.154,0.029,0.817
id23464,0.174,0.672,0.154
id03879,0.543,0.215,0.242
id22473,0.001,0.996,0.002
id20937,0.871,0.122,0.008
id16239,0.249,0.582,0.169
id02348,0.873,0.001,0.126
id19796,0.864,0.056,0.080
id06531,0.018,0.004,0.978
id02641,0.119,0.823,0.058
id01332,0.496,0.038,0.466
id24038,0.141,0.610,0.250
id23699,0.992,0.006,0.002
id07294,0.944,0.053,0.003
id00319,0.978,0.014,0.007
id05699,0.816,0.150,0.035
id18863,0.600,0.029,0.371
id07745,0.188,0.063,0.749
id02157,0.049,0.943,0.008
id00525,0.130,0.113,0.757
id14740,0.843,0.009,0.148
id01420,0.117,0.882,0.002
id17725,0.991,0.008,0.002
id07807,0.019,0.716,0.265
id11676,0.037,0.943,0.020
id06720,0.069,0.153,0.778
id08048,0.140,0.011,0.849
id04185,0.669,0.073,0.258
id02077,0.920,0.012,0.068
id12968,0.019,0.008,0.973
id01945,0.891,0.090,0.019
id06446,0.346,0.628,0.026
id01072,0.678,0.308,0.015
id15124,0.884,0.035,0.081
id14173,0.002,0.998,0.000
id27559,0.015,0.000,0.985
id13722,0.697,0.053,0.250
id09310,0.820,0.086,0.094
id23024,0.991,0.005,0.004
id24332,0.235,0.752,0.012
id07699,0.313,0.218,0.469
id06837,0.215,0.759,0.026
id07279,0.944,0.025,0.031
id16451,0.321,0.035,0.644
id17588,0.053,0.896,0.051
id07018,0.890,0.005,0.105
id12994,0.452,0.529,0.019
id03703,0.762,0.043,0.195
id01753,0.789,0.023,0.188
id02866,0.021,0.263,0.716
id21884,0.010,0.983,0.007
id27543,0.206,0.070,0.724
id22149,0.041,0.203,0.757
id14595,0.926,0.056,0.017
id12383,0.622,0.287,0.091
id27714,0.855,0.098,0.048
id17634,0.804,0.096,0.099
id15906,0.018,0.007,0.975
id09047,0.027,0.030,0.943
id02059,0.766,0.119,0.115
id19107,0.989,0.004,0.006
id02385,0.586,0.013,0.401
id21312,0.996,0.002,0.002
id02215,0.010,0.963,0.026
id08928,0.343,0.411,0.247
id07099,0.934,0.049,0.016
id01935,0.518,0.227,0.255
id24757,0.040,0.945,0.015
id01848,0.039,0.039,0.921
id06224,0.994,0.001,0.006
id15539,0.171,0.518,0.310
id22907,0.025,0.967,0.008
id12713,0.748,0.034,0.218
id15521,0.176,0.184,0.641
id25539,0.429,0.036,0.535
id23370,0.032,0.007,0.962
id15868,0.916,0.015,0.069
id17808,0.019,0.005,0.976
id08241,0.431,0.271,0.299
id27284,0.980,0.007,0.013
id20707,0.948,0.045,0.007
id03823,0.015,0.970,0.014
id00463,0.045,0.654,0.301
id07241,0.960,0.024,0.016
id05702,0.003,0.994,0.003
id18973,0.968,0.018,0.014
id18662,0.811,0.127,0.062
id06448,0.089,0.180,0.731
id21002,0.039,0.839,0.122
id08753,0.998,0.000,0.001
id27832,0.125,0.808,0.067
id11341,0.194,0.803,0.002
id11426,0.381,0.110,0.509
id15388,0.087,0.086,0.827
id12801,0.834,0.113,0.054
id02380,0.610,0.009,0.381
id02777,0.285,0.004,0.711
id05412,0.183,0.007,0.810
id01303,0.988,0.001,0.011
id21665,0.841,0.008,0.151
id12973,0.013,0.008,0.979
id22046,0.760,0.002,0.239
id24035,0.123,0.016,0.861
id15513,0.216,0.773,0.011
id12302,0.217,0.032,0.751
id01751,0.593,0.230,0.177
id27003,0.935,0.029,0.036
id14689,0.038,0.960,0.002
id11885,0.715,0.040,0.245
id16558,0.424,0.249,0.327
id15785,0.218,0.462,0.320
id25382,0.016,0.978,0.006
id19170,0.609,0.111,0.280
id22689,0.970,0.019,0.011
id03178,0.921,0.071,0.008
id22393,0.830,0.038,0.132
id19215,0.547,0.064,0.389
id27829,0.890,0.025,0.086
id11659,0.360,0.092,0.548
id25831,0.002,0.974,0.024
id08781,0.766,0.161,0.073
id11550,0.252,0.659,0.089
id25478,0.219,0.003,0.778
id09909,0.948,0.010,0.042
id09009,0.367,0.091,0.543
id12660,0.667,0.017,0.316
id23033,0.191,0.452,0.357
id25937,0.684,0.199,0.117
id10385,0.950,0.038,0.012
id15288,0.061,0.043,0.896
id06403,0.972,0.016,0.013
id18342,0.009,0.976,0.015
id00497,0.260,0.032,0.708
id12156,0.931,0.066,0.004
id26825,0.822,0.095,0.083
id20140,0.298,0.086,0.616
id06714,0.641,0.080,0.279
id06017,0.149,0.017,0.834
id14841,0.823,0.163,0.015
id25646,0.066,0.119,0.815
id09218,0.503,0.202,0.295
id21857,0.079,0.859,0.062
id05750,0.039,0.061,0.901
id10507,0.003,0.529,0.467
id09696,0.474,0.023,0.502
id00835,0.349,0.472,0.179
id26717,0.115,0.017,0.868
id17573,0.014,0.008,0.978
id21144,0.024,0.953,0.023
id02305,0.956,0.043,0.001
id26035,0.536,0.088,0.375
id00878,0.941,0.018,0.041
id08728,0.670,0.303,0.028
id10579,0.159,0.704,0.137
id10720,0.330,0.272,0.398
id09163,0.024,0.029,0.947
id16298,0.152,0.823,0.025
id05342,0.685,0.031,0.284
id24256,0.531,0.176,0.293
id12217,0.055,0.918,0.027
id06159,0.760,0.051,0.189
id24394,0.970,0.003,0.027
id20232,0.014,0.010,0.976
id26856,0.913,0.055,0.032
id15108,0.080,0.888,0.032
id00751,0.439,0.096,0.465
id01784,0.576,0.023,0.401
id26419,0.347,0.041,0.611
id23877,0.644,0.321,0.035
id05019,0.353,0.240,0.407
id23003,0.037,0.017,0.946
id22153,0.271,0.285,0.445
id19726,0.187,0.619,0.194
id19033,0.967,0.001,0.032
id00534,0.015,0.007,0.978
id07030,0.877,0.100,0.023
id08281,0.253,0.453,0.294
id00366,0.626,0.158,0.216
id25446,0.114,0.867,0.019
id25008,0.979,0.005,0.015
id24142,0.008,0.981,0.011
id25331,0.009,0.013,0.979
id16549,0.439,0.053,0.508
id12120,0.056,0.934,0.010
id07518,0.269,0.703,0.028
id24749,0.029,0.016,0.955
id23132,0.292,0.215,0.493
id05946,0.033,0.064,0.903
id07427,0.845,0.002,0.152
id14601,0.039,0.888,0.073
id26504,0.015,0.022,0.963
id27199,0.862,0.121,0.017
id09610,0.759,0.100,0.141
id02071,0.926,0.000,0.074
id24431,0.768,0.131,0.101
id20756,0.261,0.306,0.433
id06525,0.292,0.061,0.647
id11646,0.906,0.005,0.089
id26808,0.997,0.002,0.001
id15122,0.895,0.018,0.087
id26052,0.104,0.003,0.893
id06693,0.873,0.019,0.108
id13520,0.994,0.001,0.005
id04381,0.552,0.022,0.426
id23315,0.060,0.045,0.895
id15685,0.977,0.020,0.003
id12974,0.224,0.144,0.632
id22302,0.893,0.077,0.029
id04848,0.682,0.025,0.293
id05104,0.038,0.013,0.949
id17169,0.012,0.859,0.129
id12736,0.143,0.834,0.023
id24659,0.564,0.371,0.065
id24829,0.665,0.197,0.138
id04164,0.021,0.978,0.001
id17795,0.322,0.503,0.174
id09104,0.607,0.378,0.015
id07833,0.023,0.003,0.974
id16733,0.690,0.020,0.290
id18630,0.523,0.016,0.461
id16064,0.019,0.069,0.912
id00561,0.003,0.983,0.014
id16627,0.735,0.238,0.027
id02162,0.887,0.105,0.008
id16092,0.115,0.826,0.059
id10710,0.169,0.809,0.022
id18885,0.990,0.000,0.010
id10689,0.015,0.013,0.972
id00486,0.392,0.224,0.383
id02370,0.963,0.005,0.032
id22279,0.926,0.037,0.037
id16068,0.621,0.017,0.362
id04053,0.083,0.034,0.884
id09228,0.999,0.000,0.000
id04227,0.120,0.871,0.009
id13578,0.855,0.106,0.039
id18744,0.013,0.158,0.830
id22966,0.030,0.036,0.934
id02979,0.716,0.108,0.176
id26203,0.670,0.295,0.034
id21184,1.000,0.000,0.000
id19201,0.995,0.000,0.004
id20340,0.006,0.988,0.006
id00692,0.083,0.065,0.852
id17757,0.009,0.011,0.981
id22771,0.093,0.045,0.862
id10753,0.430,0.490,0.080
id11899,0.996,0.001,0.002
id20961,0.886,0.100,0.014
id06095,0.009,0.989,0.002
id23625,0.945,0.047,0.009
id03942,0.878,0.081,0.041
id19591,0.425,0.445,0.130
id19732,0.763,0.058,0.179
id24912,0.032,0.934,0.034
id15060,0.967,0.012,0.020
id08018,0.159,0.823,0.018
id02851,0.965,0.008,0.027
id02327,0.446,0.154,0.400
id22631,0.634,0.192,0.174
id22240,0.886,0.053,0.061
id05114,0.180,0.011,0.809
id14979,0.009,0.974,0.018
id25837,0.004,0.911,0.086
id17457,0.869,0.057,0.074
id23050,0.048,0.003,0.949
id06461,0.790,0.009,0.201
id03154,0.554,0.018,0.428
id20285,0.994,0.000,0.006
id23166,0.002,0.996,0.002
id11496,0.480,0.490,0.029
id09569,0.948,0.024,0.028
id11193,0.463,0.507,0.029
id26696,0.916,0.023,0.062
id15363,0.275,0.397,0.328
id13046,0.279,0.032,0.689
id17653,0.000,1.000,0.000
id18812,0.010,0.001,0.989
id23232,0.108,0.887,0.005
id05290,0.809,0.085,0.107
id10667,0.714,0.013,0.274
id15546,0.005,0.003,0.992
id05862,0.199,0.067,0.734
id06225,0.028,0.304,0.667
id17617,0.319,0.025,0.656
id00814,0.012,0.002,0.986
id18898,0.011,0.593,0.396
id19395,0.017,0.895,0.088
id19520,0.104,0.870,0.026
id27501,0.439,0.099,0.462
id06327,0.070,0.054,0.876
id00330,0.057,0.622,0.321
id03792,0.494,0.426,0.080
id09320,0.807,0.149,0.045
id04678,0.219,0.086,0.695
id11663,0.913,0.048,0.040
id24945,0.511,0.018,0.471
id03046,0.023,0.961,0.016
id20236,0.937,0.025,0.038
id07869,0.487,0.203,0.311
id08152,0.084,0.001,0.916
id02910,0.117,0.870,0.013
id26837,0.140,0.277,0.583
id24188,0.172,0.314,0.514
id08748,0.017,0.450,0.533
id18608,0.842,0.008,0.150
id18773,0.961,0.016,0.023
id21822,0.866,0.113,0.021
id09721,0.207,0.010,0.783
id23152,0.591,0.005,0.404
id02249,0.023,0.977,0.000
id14065,0.660,0.317,0.023
id01598,0.007,0.002,0.991
id06294,0.001,0.000,0.999
id19196,0.972,0.020,0.007
id06846,0.594,0.134,0.272
id02239,0.089,0.001,0.910
id20363,0.401,0.001,0.599
id14986,0.114,0.777,0.110
id25864,0.287,0.207,0.506
id22272,0.851,0.002,0.147
id06212,0.537,0.020,0.443
id15497,0.087,0.357,0.557
id12206,0.020,0.003,0.978
id03109,0.083,0.913,0.004
id00812,0.208,0.080,0.712
id04837,0.316,0.425,0.260
id14518,1.000,0.000,0.000
id18095,0.356,0.638,0.006
id15831,0.381,0.355,0.264
id12558,0.173,0.504,0.324
id27858,0.944,0.054,0.002
id24074,0.780,0.111,0.109
id23039,0.972,0.023,0.005
id23415,0.031,0.968,0.001
id00613,0.010,0.006,0.985
id11373,0.077,0.066,0.857
id00493,0.011,0.957,0.032
id20781,0.345,0.336,0.319
id16367,0.997,0.002,0.001
id09831,0.091,0.607,0.302
id08016,0.008,0.983,0.009
id02860,0.028,0.887,0.085
id02382,0.331,0.029,0.640
id06900,0.607,0.061,0.332
id26499,0.979,0.015,0.007
id21696,0.083,0.002,0.915
id21364,0.024,0.942,0.034
id02752,0.129,0.013,0.859
id02765,0.802,0.015,0.183
id10307,0.990,0.003,0.006
id26542,0.120,0.031,0.850
id05416,0.940,0.003,0.057
id03671,0.029,0.950,0.021
id03740,0.457,0.499,0.044
id25818,0.913,0.015,0.072
id23290,1.000,0.000,0.000
id13438,0.251,0.196,0.553
id15502,0.876,0.010,0.113
id18946,0.470,0.009,0.521
id26357,0.122,0.088,0.789
id13701,0.925,0.041,0.034
id20217,0.093,0.903,0.004
id12716,0.713,0.019,0.268
id03995,0.001,0.999,0.000
id16808,0.898,0.076,0.026
id11082,0.741,0.034,0.225
id06832,0.007,0.001,0.992
id11655,0.284,0.667,0.048
id12727,0.293,0.367,0.340
id14495,0.210,0.001,0.789
id15414,0.840,0.003,0.157
id03844,0.721,0.109,0.169
id22810,0.030,0.236,0.733
id05794,0.175,0.823,0.002
id01611,0.210,0.023,0.767
id11150,0.161,0.787,0.052
id27616,0.444,0.017,0.539
id09738,0.190,0.191,0.619
id23766,0.688,0.259,0.053
id06124,0.276,0.543,0.181
id00926,0.723,0.262,0.015
id11991,0.105,0.039,0.856
id22681,0.967,0.007,0.026
id00979,0.126,0.847,0.026
id26300,0.584,0.026,0.390
id15518,0.224,0.040,0.736
id26839,0.893,0.026,0.082
id16154,0.906,0.057,0.037
id12877,0.914,0.010,0.076
id02816,0.041,0.956,0.003
id13400,0.038,0.003,0.959
id14369,0.100,0.200,0.700
id04073,0.948,0.033,0.020
id04639,0.001,0.982,0.017
id09970,0.513,0.056,0.431
id23994,0.779,0.097,0.124
id24728,0.043,0.937,0.020
id11539,0.824,0.079,0.097
id18368,0.020,0.005,0.975
id07722,0.676,0.086,0.237
id10355,0.006,0.984,0.010
id02842,0.995,0.005,0.001
id02826,0.997,0.000,0.003
id14517,0.164,0.722,0.115
id14833,0.564,0.012,0.424
id00491,0.879,0.075,0.046
id10784,0.010,0.970,0.021
id27648,0.990,0.009,0.001
id00372,0.508,0.365,0.127
id12796,0.005,0.026,0.969
id06215,0.390,0.512,0.098
id24722,0.049,0.023,0.929
id02729,0.042,0.324,0.634
id01783,0.016,0.041,0.943
id03025,0.456,0.153,0.391
id03714,0.019,0.980,0.002
id00173,0.033,0.959,0.009
id09268,0.008,0.001,0.991
id08738,0.505,0.487,0.007
id18561,0.722,0.072,0.206
id04877,0.554,0.008,0.438
id15173,0.364,0.627,0.008
id23020,0.008,0.183,0.809
id04105,0.034,0.961,0.005
id27807,0.532,0.173,0.296
id08966,0.852,0.142,0.006
id15469,0.108,0.002,0.890
id26904,0.781,0.200,0.019
id14258,0.865,0.069,0.066
id04371,0.004,0.001,0.995
id13963,0.968,0.007,0.024
id19097,0.840,0.064,0.096
id00350,0.090,0.013,0.897
id03571,0.413,0.452,0.135
id05647,0.914,0.034,0.052
id03720,0.010,0.988,0.002
id10208,0.992,0.003,0.005
id04526,0.045,0.451,0.505
id23694,0.031,0.931,0.039
id13795,0.957,0.002,0.040
id04551,0.138,0.382,0.480
id13292,0.993,0.007,0.000
id18196,0.386,0.308,0.307
id12175,0.977,0.018,0.005
id09482,0.998,0.000,0.002
id17574,0.048,0.018,0.934
id12316,0.046,0.947,0.007
id01875,0.030,0.085,0.886
id12688,0.011,0.988,0.001
id12192,0.173,0.241,0.585
id14713,0.002,0.000,0.998
id05961,0.024,0.093,0.882
id04556,0.737,0.005,0.257
id20641,0.900,0.093,0.007
id24624,0.176,0.096,0.729
id20096,0.100,0.001,0.898
id03013,0.455,0.255,0.290
id06775,0.775,0.008,0.217
id17068,0.724,0.235,0.041
id25344,0.053,0.941,0.006
id04523,0.428,0.462,0.110
id00132,0.783,0.189,0.028
id11631,0.033,0.105,0.862
id09022,0.017,0.003,0.980
id10188,0.195,0.090,0.715
id12752,0.524,0.017,0.459
id02576,0.062,0.031,0.907
id22768,0.976,0.013,0.011
id25350,0.263,0.027,0.709
id06560,0.999,0.000,0.001
id20366,0.058,0.290,0.652
id10840,0.950,0.014,0.036
id18880,0.964,0.026,0.009
id11683,0.691,0.144,0.166
id14734,0.113,0.009,0.878
id15336,0.115,0.668,0.217
id15319,0.909,0.088,0.003
id03829,0.005,0.775,0.220
id18451,0.896,0.016,0.088
id11816,0.998,0.000,0.002
id21792,0.955,0.013,0.033
id26921,0.979,0.002,0.019
id08664,0.400,0.184,0.417
id06944,0.102,0.854,0.044
id20817,0.015,0.007,0.979
id02759,0.777,0.087,0.135
id01449,0.528,0.247,0.224
id26909,0.901,0.022,0.077
id03113,0.000,0.000,1.000
id18364,0.831,0.049,0.120
id21004,0.013,0.001,0.986
id00305,0.144,0.037,0.818
id03374,0.074,0.920,0.006
id18916,0.944,0.026,0.030
id06535,0.012,0.900,0.089
id25067,1.000,0.000,0.000
id27726,0.230,0.639,0.131
id21767,0.892,0.074,0.034
id17581,0.926,0.013,0.061
id02354,0.720,0.014,0.265
id16505,0.918,0.035,0.047
id00573,0.476,0.489,0.035
id23256,0.991,0.000,0.009
id25798,0.106,0.857,0.037
id10439,0.182,0.666,0.152
id00652,0.013,0.699,0.288
id17696,0.997,0.002,0.000
id22911,0.011,0.002,0.987
id19382,0.230,0.052,0.718
id12258,0.730,0.025,0.245
id19349,0.012,0.987,0.001
id05653,0.986,0.003,0.011
id24532,0.014,0.016,0.970
id04344,0.971,0.006,0.023
id26369,0.145,0.209,0.646
id07974,0.118,0.516,0.366
id11844,0.173,0.005,0.822
id15836,0.842,0.097,0.061
id03278,0.096,0.028,0.876
id25245,0.977,0.009,0.015
id10690,0.397,0.089,0.514
id13618,0.742,0.060,0.199
id05898,0.582,0.017,0.401
id08866,0.278,0.405,0.317
id21212,0.179,0.008,0.813
id14035,0.706,0.057,0.237
id27517,0.002,0.000,0.998
id22280,0.660,0.166,0.174
id05488,0.942,0.016,0.042
id07921,0.009,0.982,0.009
id26774,0.975,0.001,0.024
id05200,0.212,0.777,0.011
id07514,0.037,0.961,0.002
id26147,0.000,0.000,1.000
id16015,0.003,0.015,0.982
id05730,0.998,0.001,0.001
id10680,0.357,0.139,0.503
id17677,0.458,0.158,0.384
id11519,0.010,0.004,0.986
id03255,0.909,0.081,0.010
id04658,0.269,0.135,0.597
id15449,0.033,0.013,0.954
id08702,0.006,0.973,0.021
id20255,0.614,0.133,0.253
id03108,0.049,0.922,0.029
id09118,0.002,0.012,0.987
id16335,0.637,0.019,0.343
id05595,0.854,0.081,0.065
id06774,0.949,0.001,0.050
id23750,0.003,0.002,0.995
id23246,0.852,0.061,0.087
id06156,0.271,0.343,0.387
id01049,0.032,0.846,0.122
id22801,0.013,0.974,0.013
id14034,0.992,0.001,0.007
id01156,0.052,0.810,0.137
id13489,0.970,0.025,0.006
id18217,0.202,0.687,0.111
id02048,0.099,0.870,0.031
id03684,0.939,0.052,0.010
id11208,0.014,0.005,0.981
id14453,0.561,0.003,0.436
id03798,0.275,0.257,0.469
id19911,0.068,0.738,0.194
id04907,0.167,0.000,0.833
id11148,0.994,0.001,0.005
id23996,0.094,0.760,0.146
id19833,0.967,0.029,0.004
id01932,0.905,0.087,0.008
id12137,0.755,0.145,0.099
id20511,0.696,0.023,0.281
id09367,0.005,0.966,0.028
id20856,0.013,0.004,0.982
id20704,0.521,0.006,0.472
id14526,0.582,0.128,0.289
id08881,0.027,0.968,0.005
id04366,0.830,0.120,0.050
id05521,0.889,0.001,0.110
id10588,0.022,0.873,0.105
id20689,0.755,0.131,0.114
id16667,0.169,0.779,0.052
id25279,0.950,0.012,0.038
id24194,0.075,0.916,0.008
id27341,0.999,0.001,0.001
id25695,0.946,0.003,0.051
id01758,0.088,0.024,0.888
id02431,0.041,0.864,0.095
id19940,0.289,0.006,0.706
id23926,0.945,0.039,0.016
id14343,0.829,0.001,0.170
id06043,0.015,0.000,0.985
id05551,0.884,0.036,0.080
id16698,0.086,0.897,0.017
id26006,0.999,0.001,0.000
id16244,0.073,0.773,0.154
id21129,1.000,0.000,0.000
id14317,0.001,0.002,0.998
id16443,0.198,0.049,0.753
id00044,0.028,0.001,0.971
id01365,0.001,0.998,0.002
id12797,0.878,0.002,0.120
id21275,0.905,0.010,0.084
id13801,0.219,0.009,0.771
id20770,0.078,0.907,0.015
id03078,0.935,0.019,0.046
id21589,0.973,0.012,0.014
id25572,0.135,0.003,0.862
id10712,0.985,0.001,0.014
id25061,0.029,0.039,0.932
id03163,0.472,0.009,0.519
id12341,0.835,0.018,0.147
id25107,0.003,0.995,0.002
id21945,0.986,0.004,0.010
id14078,0.019,0.040,0.942
id06876,0.008,0.001,0.991
id05232,0.228,0.761,0.011
id07071,0.599,0.139,0.263
id10646,0.100,0.650,0.250
id25540,0.511,0.476,0.013
id25607,0.011,0.980,0.009
id16479,0.760,0.090,0.150
id05998,0.416,0.424,0.160
id20554,0.429,0.042,0.528
id27217,0.969,0.004,0.027
id20110,0.015,0.918,0.066
id01990,0.076,0.778,0.146
id17080,0.345,0.268,0.387
id19120,0.929,0.035,0.035
id08476,0.062,0.049,0.889
id03715,0.086,0.882,0.032
id27208,0.871,0.007,0.122
id04508,0.880,0.008,0.112
id11233,0.047,0.021,0.932
id14237,0.479,0.050,0.471
id12006,0.471,0.448,0.081
id22925,0.008,0.045,0.947
id07141,0.557,0.023,0.421
id08449,0.544,0.021,0.435
id16468,0.829,0.128,0.044
id21415,0.017,0.003,0.980
id09388,1.000,0.000,0.000
id24767,0.002,0.995,0.003
id19247,0.915,0.066,0.019
id07068,0.730,0.108,0.162
id27597,0.773,0.094,0.133
id21380,0.992,0.007,0.001
id01178,0.102,0.001,0.898
id15323,0.886,0.058,0.057
id14784,1.000,0.000,0.000
id07174,0.662,0.059,0.279
id06577,0.955,0.026,0.018
id06582,0.912,0.030,0.058
id21088,0.162,0.066,0.772
id16436,0.013,0.977,0.011
id25443,0.691,0.092,0.217
id16617,0.283,0.011,0.706
